,Date,Close,High,Low,Open,Volume
0,2024-11-26,9.899999618530273,9.949999809265137,9.880000114440918,9.949999809265137,257400
1,2024-11-27,9.90999984741211,9.90999984741211,9.890000343322754,9.890000343322754,871200
2,2024-11-29,9.899999618530273,9.90999984741211,9.899999618530273,9.90999984741211,222900
3,2024-12-02,9.899999618530273,9.90999984741211,9.890000343322754,9.90999984741211,266000
4,2024-12-03,9.90999984741211,9.90999984741211,9.899999618530273,9.90999984741211,1091300
5,2024-12-04,9.899999618530273,9.920000076293945,9.899999618530273,9.920000076293945,404100
6,2024-12-05,9.90999984741211,9.920000076293945,9.90999984741211,9.920000076293945,379700
7,2024-12-06,9.920000076293945,9.9399995803833,9.90999984741211,9.9399995803833,10700
8,2024-12-09,9.90999984741211,9.9399995803833,9.90999984741211,9.9399995803833,3900
9,2024-12-10,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0
10,2024-12-11,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,3700
11,2024-12-12,9.9399995803833,9.9399995803833,9.920000076293945,9.920000076293945,28600
12,2024-12-13,9.949999809265137,9.949999809265137,9.9399995803833,9.9399995803833,77600
13,2024-12-16,9.930000305175781,9.949999809265137,9.930000305175781,9.949999809265137,242100
14,2024-12-17,9.9399995803833,9.949999809265137,9.9399995803833,9.949999809265137,376700
15,2024-12-18,9.9399995803833,9.949999809265137,9.9399995803833,9.949999809265137,32000
16,2024-12-19,9.944999694824219,9.960000038146973,9.944999694824219,9.960000038146973,80100
17,2024-12-20,9.949999809265137,9.949999809265137,9.930000305175781,9.930000305175781,7400
18,2024-12-23,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,0
19,2024-12-24,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,300
20,2024-12-26,9.9399995803833,9.989999771118164,9.9399995803833,9.989999771118164,1600
21,2024-12-27,9.9399995803833,9.960000038146973,9.9399995803833,9.960000038146973,500
22,2024-12-30,9.9399995803833,9.949999809265137,9.9399995803833,9.940999984741211,3500
23,2024-12-31,9.960000038146973,9.960000038146973,9.951000213623047,9.951000213623047,3300
24,2025-01-02,9.960000038146973,9.960000038146973,9.930000305175781,9.930000305175781,304500
25,2025-01-03,9.9399995803833,9.949999809265137,9.9399995803833,9.949999809265137,28300
